scientific_id,taxonomic_id,taxonomic_id_type,rank,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma,megaclass
APHIA:276058,276058,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Labridae,Scarinae,Scarini,Scarus,Scarus quoyi,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276062,276062,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Scaridae,Scarinae,NA,Scarus,Scarus taeniopterus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276064,276064,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Scaridae,Scarinae,NA,Scarus,Scarus vetula,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276066,276066,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Scaridae,Scarinae,NA,Scarus,Scarus zelindae,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276097,276097,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Sciaenidae,NA,NA,Equetus,Equetus punctatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276134,276134,aphia,Species,Animalia,NA,NA,NA,Teleostei,NA,Cyprinodontiformes,Poeciliidae,Poeciliinae,NA,Gambusia,Gambusia holbrooki,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276176,276176,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Diplectrum,Diplectrum bivittatum,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276184,276184,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Diplectrum,Diplectrum radiale,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276189,276189,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Holocentriformes,Holocentridae,Holocentrinae,NA,Holocentrus,Holocentrus rufus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276205,276205,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Holocentriformes,Holocentridae,Holocentrinae,NA,Neoniphon,Neoniphon marianus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276250,276250,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Tetraodontiformes,Monacanthidae,NA,NA,Cantherhines,Cantherhines macrocerus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276314,276314,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Blenniidae,Salariinae,NA,Hypleurochilus,Hypleurochilus fissicornis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276423,276423,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Gerreidae,NA,NA,Eucinostomus,Eucinostomus melanopterus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276424,276424,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Coryphopterus,Coryphopterus alloides,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276425,276425,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Coryphopterus,Coryphopterus dicrus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276426,276426,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Coryphopterus,Coryphopterus eidolon,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276429,276429,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Coryphopterus,Coryphopterus hyalinus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276430,276430,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Coryphopterus,Coryphopterus kuna,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276431,276431,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Coryphopterus,Coryphopterus lipernes,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276432,276432,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Coryphopterus,Coryphopterus personatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276434,276434,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Coryphopterus,Coryphopterus thrix,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276442,276442,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Opistognathidae,NA,NA,Opistognathus,Opistognathus aurifrons,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276463,276463,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Opistognathidae,NA,NA,Opistognathus,Opistognathus macrognathus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276480,276480,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Opistognathidae,NA,NA,Opistognathus,Opistognathus whitehursti,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276488,276488,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobionellinae,NA,Ctenogobius,Ctenogobius saepepallens,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276659,276659,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes adustus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276666,276666,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes diencaeus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276669,276669,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes fuscus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276677,276677,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes partitus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276678,276678,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes pictus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276679,276679,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes planifrons,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276688,276688,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Pomacentridae,NA,NA,Stegastes,Stegastes variabilis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276769,276769,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Priolepis,Priolepis hipoliti,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:276954,276954,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Gerreidae,NA,NA,Gerres,Gerres cinereus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:277068,277068,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Acropomatiformes,Pempheridae,NA,NA,Pempheris,Pempheris schomburgkii,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:277118,277118,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Scaridae,Sparisomatinae,NA,Cryptotomus,Cryptotomus roseus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:277120,277120,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Microdesmidae,Ptereleotrinae,NA,Ptereleotris,Ptereleotris calliura,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:277123,277123,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Microdesmidae,Ptereleotrinae,NA,Ptereleotris,Ptereleotris helenae,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:277261,277261,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Malacanthidae,Malacanthinae,NA,Malacanthus,Malacanthus plumieri,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:277493,277493,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobionellinae,NA,Gnatholepis,Gnatholepis thompsoni,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:277551,277551,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Clupeiformes,Dorosomatidae,NA,NA,Harengula,Harengula jaguana,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:277569,277569,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Centrarchiformes,Cirrhitidae,NA,NA,Amblycirrhitus,Amblycirrhitus pinos,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:277991,277991,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Mulliformes,Mullidae,NA,NA,Mulloidichthys,Mulloidichthys martinicus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:278055,278055,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Syngnathiformes,Syngnathidae,Syngnathinae,NA,Cosmocampus,Cosmocampus albirostris,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:278059,278059,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Syngnathiformes,Syngnathidae,Syngnathinae,NA,Cosmocampus,Cosmocampus elucens,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:278080,278080,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Syngnathiformes,Aulostomidae,NA,NA,Aulostomus,Aulostomus maculatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:278676,278676,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Anguilliformes,Muraenidae,Muraeninae,NA,Echidna,Echidna catenata,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:278827,278827,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Acanthuriformes,Pomacanthidae,NA,NA,Centropyge,Centropyge argi,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:279146,279146,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Epinephelidae,NA,NA,Cephalopholis,Cephalopholis cruentata,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:279148,279148,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Epinephelidae,NA,NA,Cephalopholis,Cephalopholis fulva,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:279443,279443,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Acanthemblemaria,Acanthemblemaria aspera,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:279451,279451,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Acanthemblemaria,Acanthemblemaria greenfieldi,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:279457,279457,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Acanthemblemaria,Acanthemblemaria maria,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:279623,279623,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Haemulidae,Haemulinae,NA,Anisotremus,Anisotremus surinamensis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:279625,279625,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Haemulidae,Haemulinae,NA,Anisotremus,Anisotremus virginicus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:279773,279773,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Kurtiformes,Apogonidae,Apogoninae,NA,Astrapogon,Astrapogon puncticulatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:279774,279774,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Kurtiformes,Apogonidae,Apogoninae,NA,Astrapogon,Astrapogon stellatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280064,280064,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Carangaria incertae sedis,Centropomidae,NA,NA,Centropomus,Centropomus parallelus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280105,280105,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Chaenopsis,Chaenopsis limbaughi,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280214,280214,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Labridae,NA,NA,Clepticus,Clepticus parrae,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280598,280598,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus chancei,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280600,280600,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus dilepis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280601,280601,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus evelynae,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280602,280602,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus figaro,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280605,280605,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus horsti,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280606,280606,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus illecebrosus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280616,280616,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus oceanops,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280619,280619,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus prochilos,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280621,280621,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Gobiiformes,Gobiidae,Gobiinae,NA,Elacatinus,Elacatinus randalli,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280653,280653,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Emblemaria,Emblemaria pandionis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280658,280658,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Emblemariopsis,Emblemariopsis bahamensis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280663,280663,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Emblemariopsis,Emblemariopsis pricei,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280677,280677,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Tripterygiidae,Tripterygiinae,NA,Enneanectes,Enneanectes altivelis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280682,280682,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Tripterygiidae,Tripterygiinae,NA,Enneanectes,Enneanectes pectoralis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:280932,280932,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Ovalentaria incertae sedis,Grammatidae,NA,NA,Gramma,Gramma loreto,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:281022,281022,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Chaenopsidae,NA,NA,Hemiemblemaria,Hemiemblemaria simulus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:281112,281112,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus aberrans,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:281113,281113,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus chlorurus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:281114,281114,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus gemma,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:281116,281116,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus guttavarius,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:281117,281117,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus indigo,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:281118,281118,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus nigricans,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
APHIA:281120,281120,aphia,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Serranidae,NA,NA,Hypoplectrus,Hypoplectrus puella,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
